,support,itemsets
365,0.015201715065289417,"frozenset({'black nice short sleeves', 'black cotton printed shirt'})"
366,0.026895342038588968,"frozenset({'black polyviscous culottes', 'black cotton printed shirt'})"
367,0.021243422334827518,"frozenset({'black satin cotton culottes', 'black cotton printed shirt'})"
368,0.07600857532644709,"frozenset({'black cotton printed shirt', 'black scuba crepe culottes'})"
369,0.023777041512375755,"frozenset({'black scuba crepe doll dress', 'black cotton printed shirt'})"
370,0.017540440459949326,"frozenset({'black scuba crepe drop sleeve', 'black cotton printed shirt'})"
371,0.021048528551939193,"frozenset({'black scuba crepe long sleeve', 'black cotton printed shirt'})"
372,0.011888520756187878,"frozenset({'black silky satin culottes', 'black cotton printed shirt'})"
373,0.015786396413954396,"frozenset({'black silky satin long dress', 'black cotton printed shirt'})"
374,0.017540440459949326,"frozenset({'black silky satin sleeveless', 'black cotton printed shirt'})"
375,0.09160007795751315,"frozenset({'black cotton printed shirt', 'black technical culottes'})"
376,0.013057883453517832,"frozenset({'black tulle doll dress', 'black cotton printed shirt'})"
377,0.02358214772948743,"frozenset({'black tulle long dress', 'black cotton printed shirt'})"
378,0.018709803157279284,"frozenset({'black tulle patterned top', 'black cotton printed shirt'})"
379,0.02026895342038589,"frozenset({'black cotton printed shirt', 'black viscose twill culottes'})"
380,0.013252777236406159,"frozenset({'blue chambree culottes', 'black cotton printed shirt'})"
381,0.08166049503020853,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt'})"
382,0.026115766907035664,"frozenset({'black cotton printed shirt', 'blue heavy jeans culottes'})"
383,0.06528941726758916,"frozenset({'blue light jeans culottes', 'black cotton printed shirt'})"
384,0.022802572597934126,"frozenset({'brown acrylic kimono dress', 'black cotton printed shirt'})"
385,0.020658740986162542,"frozenset({'brown cotton culottes', 'black cotton printed shirt'})"
386,0.012862989670629507,"frozenset({'brown embossed drop sleeve', 'black cotton printed shirt'})"
387,0.029818748781913856,"frozenset({'black cotton printed shirt', 'brown frise kimono dress'})"
388,0.029428961216137205,"frozenset({'black cotton printed shirt', 'brown georgette long sleeve'})"
389,0.016176183979731047,"frozenset({'brown matte jersey doll dress', 'black cotton printed shirt'})"
390,0.030013642564802184,"frozenset({'brown nice long sleeve', 'black cotton printed shirt'})"
391,0.039368544143441826,"frozenset({'black cotton printed shirt', 'green bengaline culottes'})"
392,0.02163320990060417,"frozenset({'green bengaline drop sleeve', 'black cotton printed shirt'})"
393,0.03118300526213214,"frozenset({'green cotton culottes', 'black cotton printed shirt'})"
394,0.019099590723055934,"frozenset({'black cotton printed shirt', 'green georgette doll dress'})"
395,0.016760865328396025,"frozenset({'black cotton printed shirt', 'green viscose twill culottes'})"
396,0.027480023387253947,"frozenset({'grey acrylic kimono dress', 'black cotton printed shirt'})"
397,0.014422139933736113,"frozenset({'black cotton printed shirt', 'grey acrylic long sleeve'})"
398,0.01793022802572598,"frozenset({'black cotton printed shirt', 'grey acrylic maxi'})"
399,0.01832001559150263,"frozenset({'black cotton printed shirt', 'grey cotton culottes'})"
400,0.022412785032157476,"frozenset({'grey frise kimono dress', 'black cotton printed shirt'})"
401,0.01598129019684272,"frozenset({'grey georgette doll dress', 'black cotton printed shirt'})"
402,0.014811927499512765,"frozenset({'grey lurex solid color top', 'black cotton printed shirt'})"
403,0.02592087312414734,"frozenset({'black cotton printed shirt', 'grey matte jersey printed shirt'})"
404,0.03800428766322354,"frozenset({'grey nice long sleeve', 'black cotton printed shirt'})"
405,0.015396608848177742,"frozenset({'black cotton printed shirt', 'grey polyviscous culottes'})"
406,0.010134476710192944,"frozenset({'black cotton printed shirt', 'grey polyviscous trapeze dress'})"
407,0.013447671019294484,"frozenset({'grey scuba crepe culottes', 'black cotton printed shirt'})"
408,0.017345546677061,"frozenset({'red georgette sleeveless', 'black cotton printed shirt'})"
409,0.020853634769050867,"frozenset({'violet bengaline culottes', 'black cotton printed shirt'})"
410,0.021438316117715846,"frozenset({'violet frise kimono dress', 'black cotton printed shirt'})"
411,0.02592087312414734,"frozenset({'black cotton printed shirt', 'violet georgette doll dress'})"
412,0.03020853634769051,"frozenset({'violet georgette long sleeve', 'black cotton printed shirt'})"
413,0.054960046774507894,"frozenset({'violet georgette short sleeves', 'black cotton printed shirt'})"
414,0.03235236795946209,"frozenset({'black cotton printed shirt', 'violet georgette sleeveless'})"
415,0.025141297992594035,"frozenset({'violet lurex solid color top', 'black cotton printed shirt'})"
416,0.029039173650360555,"frozenset({'violet nice long sleeve', 'black cotton printed shirt'})"
417,0.011498733190411226,"frozenset({'black cotton printed shirt', 'violet silky satin long dress'})"
418,0.012862989670629507,"frozenset({'violet silky satin sleeveless', 'black cotton printed shirt'})"
419,0.058273241083609435,"frozenset({'white cotton printed shirt', 'black cotton printed shirt'})"
420,0.021438316117715846,"frozenset({'white georgette long sleeve', 'black cotton printed shirt'})"
421,0.05593451568894952,"frozenset({'white georgette short sleeves', 'black cotton printed shirt'})"
422,0.039368544143441826,"frozenset({'white georgette sleeveless', 'black cotton printed shirt'})"
423,0.03975833170921848,"frozenset({'white matte jersey printed shirt', 'black cotton printed shirt'})"
424,0.02299746638082245,"frozenset({'black cotton printed shirt', 'white silky satin culottes'})"
425,0.02962385499902553,"frozenset({'white tulle patterned top', 'black cotton printed shirt'})"
426,0.01559150263106607,"frozenset({'white viscose twill short sleeves', 'black cotton printed shirt'})"
427,0.030403430130578835,"frozenset({'black cotton printed shirt', 'yellow georgette short sleeves'})"
428,0.010329370493081271,"frozenset({'black embossed doll dress', 'black crepe long coat'})"
429,0.012083414539076203,"frozenset({'black embossed short sleeves', 'black crepe long coat'})"
430,0.03137789904502047,"frozenset({'black crepe long coat', 'black faux leather long sleeve'})"
431,0.013642564802182811,"frozenset({'black crepe long coat', 'black faux leather short coat'})"
432,0.038394075229000194,"frozenset({'black georgette doll dress', 'black crepe long coat'})"
433,0.021048528551939193,"frozenset({'black crepe long coat', 'black georgette long dress'})"
434,0.03020853634769051,"frozenset({'black georgette long sleeve', 'black crepe long coat'})"
435,0.023387253946599105,"frozenset({'black crepe long coat', 'black georgette short sleeves'})"
436,0.016176183979731047,"frozenset({'black crepe long coat', 'black georgette sleeveless'})"
437,0.012668095887741182,"frozenset({'black lace sleeveless', 'black crepe long coat'})"
438,0.02026895342038589,"frozenset({'black matte jersey solid color top', 'black crepe long coat'})"
439,0.027090235821477293,"frozenset({'black crepe long coat', 'black milano stitch culottes'})"
440,0.04580003897875658,"frozenset({'black crepe long coat', 'black nice long sleeve'})"
441,0.010329370493081271,"frozenset({'black crepe long coat', 'black nice medium cardigan'})"
442,0.02455661664392906,"frozenset({'black crepe long coat', 'black nice short cardigan'})"
443,0.013057883453517832,"frozenset({'black polyviscous culottes', 'black crepe long coat'})"
444,0.03352173065679205,"frozenset({'black crepe long coat', 'black scuba crepe culottes'})"
445,0.017150652894172676,"frozenset({'black scuba crepe doll dress', 'black crepe long coat'})"
446,0.011693626973299552,"frozenset({'black scuba crepe drop sleeve', 'black crepe long coat'})"
447,0.0113038394075229,"frozenset({'black scuba crepe long sleeve', 'black crepe long coat'})"
448,0.011888520756187878,"frozenset({'black silky satin long dress', 'black crepe long coat'})"
449,0.044045994932761644,"frozenset({'black crepe long coat', 'black technical culottes'})"
450,0.010134476710192944,"frozenset({'black crepe long coat', 'black tulle patterned top'})"
451,0.02592087312414734,"frozenset({'blue dark jeans culottes', 'black crepe long coat'})"
452,0.011498733190411226,"frozenset({'black crepe long coat', 'blue heavy jeans culottes'})"
453,0.024751510426817384,"frozenset({'black crepe long coat', 'blue light jeans culottes'})"
454,0.01227830832196453,"frozenset({'black crepe long coat', 'brown georgette long sleeve'})"
455,0.013057883453517832,"frozenset({'black crepe long coat', 'brown nice long sleeve'})"
456,0.013837458585071136,"frozenset({'black crepe long coat', 'green bengaline culottes'})"
457,0.0113038394075229,"frozenset({'grey acrylic kimono dress', 'black crepe long coat'})"
458,0.016565971545507697,"frozenset({'grey nice long sleeve', 'black crepe long coat'})"
459,0.010719158058857923,"frozenset({'black crepe long coat', 'violet bengaline culottes'})"
460,0.015396608848177742,"frozenset({'black crepe long coat', 'violet georgette doll dress'})"
461,0.011693626973299552,"frozenset({'violet georgette long sleeve', 'black crepe long coat'})"
462,0.018514909374390955,"frozenset({'black crepe long coat', 'violet georgette short sleeves'})"
463,0.010134476710192944,"frozenset({'black crepe long coat', 'violet georgette sleeveless'})"
464,0.012668095887741182,"frozenset({'black crepe long coat', 'violet lurex solid color top'})"
465,0.011108945624634574,"frozenset({'black crepe long coat', 'violet nice long sleeve'})"
466,0.01227830832196453,"frozenset({'white georgette long sleeve', 'black crepe long coat'})"
467,0.019099590723055934,"frozenset({'white georgette short sleeves', 'black crepe long coat'})"
468,0.016760865328396025,"frozenset({'white georgette sleeveless', 'black crepe long coat'})"
469,0.011108945624634574,"frozenset({'white matte jersey printed shirt', 'black crepe long coat'})"
470,0.01227830832196453,"frozenset({'black crepe long coat', 'white tulle patterned top'})"
471,0.014422139933736113,"frozenset({'black crepe long coat', 'yellow georgette short sleeves'})"
472,0.01637107776261937,"frozenset({'black faux leather long sleeve', 'black crepe trapeze dress'})"
473,0.020853634769050867,"frozenset({'black georgette doll dress', 'black crepe trapeze dress'})"
474,0.0113038394075229,"frozenset({'black crepe trapeze dress', 'black georgette long dress'})"
475,0.016565971545507697,"frozenset({'black georgette long sleeve', 'black crepe trapeze dress'})"
476,0.016760865328396025,"frozenset({'black crepe trapeze dress', 'black georgette short sleeves'})"
477,0.011108945624634574,"frozenset({'black matte jersey solid color top', 'black crepe trapeze dress'})"
478,0.0113038394075229,"frozenset({'black milano stitch culottes', 'black crepe trapeze dress'})"
479,0.022022997466380822,"frozenset({'black nice long sleeve', 'black crepe trapeze dress'})"
480,0.01559150263106607,"frozenset({'black nice short cardigan', 'black crepe trapeze dress'})"
481,0.017345546677061,"frozenset({'black scuba crepe culottes', 'black crepe trapeze dress'})"
482,0.022217891249269147,"frozenset({'black crepe trapeze dress', 'black technical culottes'})"
483,0.015786396413954396,"frozenset({'blue dark jeans culottes', 'black crepe trapeze dress'})"
484,0.0113038394075229,"frozenset({'violet georgette short sleeves', 'black crepe trapeze dress'})"
485,0.010719158058857923,"frozenset({'white georgette short sleeves', 'black crepe trapeze dress'})"
486,0.010914051841746248,"frozenset({'white georgette sleeveless', 'black crepe trapeze dress'})"
487,0.011498733190411226,"frozenset({'black devore solid color top', 'black embossed culottes'})"
488,0.012473202104852855,"frozenset({'black embossed doll dress', 'black devore solid color top'})"
489,0.010329370493081271,"frozenset({'black embossed short sleeves', 'black devore solid color top'})"
490,0.029818748781913856,"frozenset({'black devore solid color top', 'black faux leather long sleeve'})"
491,0.017735334242837655,"frozenset({'black devore solid color top', 'black faux leather short coat'})"
492,0.02923406743324888,"frozenset({'black georgette doll dress', 'black devore solid color top'})"
493,0.026895342038588968,"frozenset({'black devore solid color top', 'black georgette long dress'})"
494,0.0286493860845839,"frozenset({'black georgette long sleeve', 'black devore solid color top'})"
495,0.026700448255700643,"frozenset({'black devore solid color top', 'black georgette short sleeves'})"
496,0.01890469694016761,"frozenset({'black devore solid color top', 'black georgette sleeveless'})"
497,0.010719158058857923,"frozenset({'black lurex solid color top', 'black devore solid color top'})"
498,0.028844279867472226,"frozenset({'black matte jersey solid color top', 'black devore solid color top'})"
499,0.025725979341259014,"frozenset({'black devore solid color top', 'black milano stitch culottes'})"
500,0.046579614110309885,"frozenset({'black devore solid color top', 'black nice long sleeve'})"
501,0.02358214772948743,"frozenset({'black devore solid color top', 'black nice short cardigan'})"
502,0.013447671019294484,"frozenset({'black polyviscous culottes', 'black devore solid color top'})"
